Datum,Klantennummer,Artikelnummer,IsLeeggoed,Omschrijving,AantalGeboekt,Basiseenheid,OmzetInEuroNaKorting,TotaleKorting
2016-02-15,101671,1002398,false,St.Feuillien Blond 24/33cl,24,FLES,19.43,0
2016-02-15,101671,1002411,false,Straffe Hendrik Tripel 24/33cl,72,FLES,77.24,0
2016-02-15,101671,1002421,false,Eggenberger Samichlaus Classic 24/33cl,72,FLES,114.98,0
2016-02-15,101671,1002442,false,Satan Red 24/33cl,48,FLES,40.41,0
2016-02-15,101671,1002478,false,Urthel Samaranth 24/33cl,72,FLES,65.89,0
2016-02-15,101671,1002498,false,Val-Dieu Blonde 24/33cl,48,FLES,40.03,0
2016-02-15,101671,1002501,false,Val-Dieu Brune 24/33cl,48,FLES,49.58,0
2016-02-15,101671,1002502,false,Val-Dieu Grand Cru 12/75cl,24,FLES,71.35,0
2016-02-15,101671,1002503,false,Val-Dieu Triple 24/33cl,48,FLES,46.79,0
2016-02-15,101671,1002523,false,Scheldebrouwerij Witheer 24/33cl,72,FLES,47.92,0
2016-02-15,101671,1002530,false,Westmalle Tripel 24/33cl,96,FLES,86.61,0
2016-02-15,101671,1002549,false,Scheldebrouwerij Zeezuiper 24/33cl,72,FLES,58.41,0
2016-02-15,101671,1002556,false,Kasteelbier Rouge 24/33cl,96,FLES,80.43,0
2016-02-15,101671,1002566,false,Saison Dupont 24/33cl,72,FLES,48.34,0
2016-02-15,101671,1002575,false,Arend Tripel 24/33cl,72,FLES,69.47,0
2016-02-15,101671,1002987,false,Piraat vat 30L,5,STUK,391.03,0
2016-02-15,101671,1003832,false,G.Carolus Cuvee vd Keizer Blauw 12/75cl,24,FLES,80.1,0
2016-02-15,101671,1003903,false,Boerken 20/33cl,20,FLES,21.43,0
2016-02-15,101671,1004067,false,Duchesse de Bourgogne 12/75cl,12,FLES,26.57,0
2016-02-15,101671,1004074,false,Hopus 20/33cl,40,FLES,33.64,0
2016-02-15,101671,1004240,false,Mongozo Mango 24/33cl,24,FLES,30.52,0
2016-02-15,101671,1004300,false,Boerinneken 20/33cl,20,FLES,21.43,0
2016-02-15,101671,1004463,false,La Chouffe 24/33cl,240,FLES,212.08,0
2016-02-15,101671,1004464,false,Mc Chouffe 24/33cl,48,FLES,42.42,0
2016-02-15,101671,1004490,false,"Bacchus 20/37,5cl",20,FLES,25.19,0
2016-02-15,101671,1004497,false,Strubbe Ichtegems Grand Cru 24/33cl,48,FLES,42.68,0
2016-02-15,101671,1004498,false,De Ranke Noir De Dottignies 24/33cl,72,FLES,64.11,0
2016-02-15,101671,1004547,false,La Trappe Isid'or 24/33cl,96,FLES,87.73,0
2016-02-15,101671,1004636,false,"Avec Les Bons Voeux Dupont 24/37,5cl",72,FLES,81.84,0
2016-02-15,101671,1004647,false,Struise Pannepot Reserva 24/33cl,72,FLES,124.73,0
2016-02-15,101671,1004696,false,Karmeliet Tripel 12/75cl,36,FLES,94.14,0
2016-02-15,101671,1004706,false,Pauwel Kwak 12/75cl,24,FLES,60.02,0
2016-02-15,101671,1004715,false,Waterloo triple 7 blond 24/33cl,48,FLES,43.51,0
2016-02-15,101671,1004790,false,Urthel Saisonniere 24/33cl,72,FLES,57.97,0
2016-02-15,101671,1004820,false,La Chouffe Houblon 24/33cl,48,FLES,49.48,0
2016-02-15,101671,1004945,false,De Ranke Saison De Dottignies 24/33cl,24,FLES,18.84,0
2016-02-15,101671,1004979,false,Troubadour Magma 24/33cl,48,FLES,43.89,0
2016-02-15,101671,1005041,false,Omer 24/33cl,48,FLES,41.04,0
2016-02-15,101671,1005042,false,Omer 12/75cl,12,FLES,30.01,0
2016-02-15,101671,1005141,false,Mongozo premium pilsener 24/33cl,96,FLES,87.55,0
2016-02-15,101671,1005144,false,St.Feuillien Saison 24/33cl,48,FLES,38.28,0
2016-02-15,101671,1005311,false,Abbaye Des Rocs Grand Cru 24/33cl,72,FLES,57.83,0
2016-02-15,101671,1005390,false,Gouden Arend75cl,24,FLES,84.68,0
2016-02-15,101671,1005452,false,La Corne Blonde 24/33cl,48,FLES,48.63,0
2016-02-15,101671,1005453,false,La Corne Tripel 24/33cl,48,FLES,57.81,0
2016-02-15,101671,1005454,false,La corne/hoorn glas,12,STUK,152.03,0
2016-02-15,101671,1005479,false,Millevertus La Mère Vertus 24/33cl,48,FLES,51.3,0
2016-02-15,101671,1005590,false,Leffe Royale 24/33cl,72,FLES,81.29,0
2016-02-15,101671,1005606,false,Vanderghinste Oud Bruin 24/25cl,72,FLES,42.64,0
2016-02-15,101671,1005616,false,Rodenbach Caractère Rouge 6/75cl,18,FLES,99.91,0
2016-02-15,101671,1005707,false,Trappist Mont Des Cats 24/33cl,48,FLES,76.6,0
2016-02-15,101671,1005785,false,Engelzell Gregorius 20/33cl,40,FLES,81.06,0
2016-02-15,101671,1005844,false,Hopus Primeur 20/33cl,40,FLES,34.85,0
2016-02-15,101671,1005916,false,De Dochter vd Korenaar Extase Double IPA 24/33cl,72,FLES,119,0
2016-02-15,101671,1006028,false,Viven Blond 24/33cl,48,FLES,41.21,0
2016-02-15,101671,1006032,false,Viven Imperial IPA 24/33cl,48,FLES,55.35,0
2016-02-15,101671,1006082,false,Lupulus Blonde 12/75cl,24,FLES,50.93,0
2016-02-15,101671,1006130,false,Maeght Van Gottem 24/33cl,24,FLES,23.04,0
2016-02-15,101671,1006670,false,De Dochter vd Korenaar Crime Passionel 24/33cl,48,FLES,66.75,0
2016-02-15,101671,1006751,false,Boon Lambiek 2 jaar Keykeg,4,KEYKEG,210.14,0
2016-02-15,101671,1007423,false,Mongozo Buckwheat White,96,FLES,89.43,0
2016-02-15,101671,1008006,false,Hof Ten Dormaal Blond,48,FLES,74.14,0
2016-02-15,101671,1008130,false,Leute Bok Glas,12,STUK,46.21,0
2016-02-15,101671,1008167,false,De Dochter vd Korenaar Embrasse vat 30L,3,KEYKEG,387.86,0
2016-02-15,101671,1008168,false,De Dochter vd Korenaar L'ensemble vat 20L,3,KEYKEG,356.42,0
2016-02-15,101671,1008169,false,De Dochter vd Korenaar Sans Pardon vat 20L,3,KEYKEG,310.89,0
2016-02-15,101671,1008225,false,Struise Tongue Puncher KK,4,KEYKEG,412.15,0
2016-02-15,101671,E1180,true,"Leeggoed € 11,80",2,STUK,16,0
2016-02-15,101671,E1200,true,"Leeggoed € 12,00",4,STUK,32,0
2016-02-15,101671,E1420,true,"Leeggoed € 14,20",4,STUK,35.2,0
2016-02-15,101671,E150,true,"Leeggoed € 1,50",3,STUK,4.5,0
2016-02-15,101671,E2000,true,"Leeggoed € 20,00",2,STUK,33.6,0
2016-02-15,101671,E210,true,"Leeggoed € 2,10",2,STUK,4.2,0
2016-02-15,101671,E240,true,"Leeggoed € 2,4",29,STUK,69.6,0
2016-02-15,101671,E3000,true,"Leeggoed € 30,00",5,STUK,150,0
2016-02-15,101671,E450,true,"Leeggoed € 4,50",263,STUK,841.6,0
2016-02-15,101671,E610,true,"Leeggoed € 6,10",4,STUK,19.2,0
2016-02-15,101671,E690,true,"Leeggoed € 6,90",4,STUK,21.6,0
2016-02-15,101671,E700,true,"Leeggoed € 7,00",29,STUK,92.8,0
2016-02-15,101671,E810,true,"Leeggoed € 8,10",1,STUK,6.8,0
2016-02-15,101734,1001247,false,Blanche de Namur Glas,12,STUK,19.34,0
2016-02-15,101734,1001285,false,De Ranke Glas,12,STUK,27.07,0
2016-02-15,101734,1001324,false,La Trappe Glas,12,STUK,16.56,0
2016-02-15,101734,1001360,false,Rochefort Glas,12,STUK,27.57,0
2016-02-15,101734,1001362,false,St.Bernardus Glas,6,STUK,10.36,0
2016-02-15,101734,1001672,false,Blanche De Namur 24/33cl,120,FLES,68.07,0
2016-02-15,101734,1001686,false,Duvel deze niet gebruiken,36,FLES,79.65,0
2016-02-15,101734,1001752,false,Achel Bruin 24/33cl,48,FLES,45.45,0
2016-02-15,101734,1001796,false,Achel blond 24/33cl,48,FLES,45.45,0
2016-02-15,101734,1001840,false,Blanche De Namur 12/75cl,24,FLES,33.08,0
2016-02-15,101734,1001940E,false,Chimay Blue Export 24/33cl,72,FLES,74.3,0
2016-02-15,101734,1001942E,false,Chimay Red Export 24/33cl,72,FLES,59.32,0
2016-02-15,101734,1001944E,false,Chimay White Export 24/33cl,72,FLES,64.3,0
2016-02-15,101734,1001961E,false,Duvel Export 24/33cl,48,FLES,38.22,0
2016-02-15,101734,1002045,false,De Ranke Guldenberg 24/33cl,48,FLES,43.06,0
2016-02-15,101734,1002180,false,La Chouffe 12/75cl,180,FLES,369.23,0
2016-02-15,101734,1002231,false,La Trappe Tripel 24/33cl,120,FLES,110.44,0
2016-02-15,101734,1002233,false,La Trappe Dubbel 24/33cl,240,FLES,191.36,0
2016-02-15,101734,1002235,false,La Trappe Quadrupel 24/33cl,120,FLES,118.11,0
2016-02-15,101734,1002256,false,Mc Chouffe 12/75cl,60,FLES,126.79,0
2016-02-15,101734,1002357E,false,Rochefort 10 Export 24/33cl,120,FLES,173.32,0
2016-02-15,101734,1002358E,false,Rochefort 6 Export 24/33cl,48,FLES,41.03,0
2016-02-15,101734,1002359E,false,Rochefort 8 Export 24/33cl,48,FLES,46.67,0
2016-02-15,101734,1002366,false,St.Bernardus Abt 12 24/33cl,72,FLES,68.83,0
2016-02-15,101734,1002367,false,St.Bernardus Abt 12 12/75cl,12,FLES,38.6,0
2016-02-15,101734,1002370,false,St.Bernardus Prior 8 24/33cl,48,FLES,36.97,0
2016-02-15,101734,1002371,false,St.Bernardus Prior 8 12/75cl,12,FLES,32.66,0
2016-02-15,101734,1002440,false,St.Bernardus Tripel 24/33cl,48,FLES,36.97,0
2016-02-15,101734,1002441,false,St.Bernardus Tripel 12/75cl,12,FLES,32.66,0
2016-02-15,101734,1002529,false,Westmalle Dubbel 24/33cl,48,FLES,33.41,0
2016-02-15,101734,1002530,false,Westmalle Tripel 24/33cl,48,FLES,43.3,0
2016-02-15,101734,1002540,false,De Ranke XX-Bitter 24/33cl,48,FLES,39.11,0
2016-02-15,101734,1002541,false,De Ranke XX-Bitter 6/75cl,12,FLES,31.23,0
2016-02-15,101734,1003253,false,La Trappe Witte Trappist 24/33cl,72,FLES,41.3,0
2016-02-15,101734,1003846,false,La Trappe blond 24/33cl,120,FLES,95.67,0
2016-02-15,101734,1004463,false,La Chouffe 24/33cl,720,FLES,636.24,0
2016-02-15,101734,1004464,false,Mc Chouffe 24/33cl,120,FLES,106.04,0
2016-02-15,101734,1004820,false,La Chouffe Houblon 24/33cl,72,FLES,74.23,0
2016-02-15,101734,1004945,false,De Ranke Saison De Dottignies 24/33cl,48,FLES,39.09,0
2016-02-15,101734,1005102,false,De Ranke Hop Harvest 6/75cl,12,FLES,38.75,0
2016-02-15,101734,1005954,false,St.Feuillien Grand Cru 12/75cl,36,FLES,112.26,0
2016-02-15,101734,1006453,false,De Ranke XXX-Bitter 6/75cl,12,FLES,39.97,0
2016-02-15,101734,1006838,false,Chimay Doree,72,FLES,54.25,0
2016-02-15,101734,1007447,false,La Trappe Quadrupel,30,FLES,74.24,0
2016-02-15,101734,1007580,false,La Trappe Tripel,12,FLES,24.75,0
2016-02-15,101734,1007732,false,La Trappe Blond,18,FLES,38.9,0
2016-02-15,101734,1007733,false,La Trappe Dubbel,18,FLES,38.93,0
2016-02-15,101734,E150,true,"Leeggoed € 1,50",6,STUK,9,0
2016-02-15,101734,E320,true,"Leeggoed € 3,20",20,STUK,64,0
2016-02-15,101734,E450,true,"Leeggoed € 4,50",92,STUK,294.4,0
2016-02-15,101851,1001606,false,korting bieren & frisdranken,1,STUK,38,0
2016-02-15,101851,1001756,false,Trappiste 12 24/33cl,1440,FLES,8796.41,179.52
2016-02-15,101851,1001940E,false,Chimay Blue Export 24/33cl,1728,FLES,1910.16,0
2016-02-15,101851,E320,true,"Leeggoed € 3,20",72,STUK,237.6,0
2016-02-15,101851,E700,true,"Leeggoed € 7,00",60,STUK,270,0
2016-02-15,101900,1001233,false,Lindemans Cassis 24/25cl,24,FLES,18.44,0
2016-02-15,101900,1001500,false,Lindemans Apple 24/25cl,48,FLES,27.47,0
2016-02-15,101900,1001504,false,Lindemans Framboise 24/25cl,72,FLES,56.26,0
2016-02-15,101900,1001511,false,Lindemans Kriek 24/25cl,72,FLES,47.8,0
2016-02-15,101900,1001516,false,Lindemans Pecheresse 24/25cl,72,FLES,55.76,0
2016-02-15,101900,1001670,false,Blanche De Bruxelles 24/33cl,48,FLES,28.64,0
2016-02-15,101900,1001752,false,Achel Bruin 24/33cl,24,FLES,25.32,0
2016-02-15,101900,1001753,false,"Troubadour Blond 6,5% 24/33cl",24,FLES,21.89,0
2016-02-15,101900,1001796,false,Achel blond 24/33cl,24,FLES,25.32,0
2016-02-15,101900,1001839,false,Blanche De Namur 24/25cl,48,FLES,24.13,0
2016-02-15,101900,1001864,false,Brunehaut Ambré Bio 24/33cl,24,FLES,23.33,0
2016-02-15,101900,1001865,false,Brunehaut Blonde Bio 24/33cl,24,FLES,22.43,0
2016-02-15,101900,1001898,false,Wittekerke 24/25cl,24,FLES,11.96,0
2016-02-15,101900,1001903,false,Brugse Zot Blond 24/33cl,24,FLES,22.25,0
2016-02-15,101900,1001920,false,Corsendonk Agnus 24/33cl,24,FLES,20.15,0
2016-02-15,101900,1001940,false,Chimay Blauw 24/33cl,48,FLES,67.27,0
2016-02-15,101900,1001942,false,Chimay Rood 24/33cl,24,FLES,22.39,0
2016-02-15,101900,1001944,false,Chimay Wit 24/33cl,24,FLES,24.05,0
2016-02-15,101900,1001961,false,Duvel 24/33cl,48,FLES,43.52,0
2016-02-15,101900,1001969,false,Duchesse De Bourgogne 24/25cl,24,FLES,20.05,0
2016-02-15,101900,1001999,false,Delirium Tremens 24/33cl,24,FLES,28.15,0
2016-02-15,101900,1002058,false,G.Carolus Tripel 24/33cl,24,FLES,24.51,0
2016-02-15,101900,1002105,false,Hoegaarden Witbier 24/25cl,48,FLES,26.76,0
2016-02-15,101900,1002124,false,Karmeliet Tripel 24/33cl,48,FLES,46.69,0
2016-02-15,101900,1002131,false,Kasteelbier Donker 24/33cl,24,FLES,26.2,0
2016-02-15,101900,1002136,false,Kasteelbier Tripel 24/33cl,24,FLES,25.48,0
2016-02-15,101900,1002268,false,Moinette Blonde 24/33cl,24,FLES,21.82,0
2016-02-15,101900,1002314,false,Pauwel Kwak 24/33cl,48,FLES,42.84,0
2016-02-15,101900,1002329,false,Piraat 24/33cl,24,FLES,23.5,0
2016-02-15,101900,1002380,false,St.Bernardus Witbier 24/33cl,24,FLES,15.46,0
2016-02-15,101900,1002498,false,Val-Dieu Blonde 24/33cl,24,FLES,22.4,0
2016-02-15,101900,1002501,false,Val-Dieu Brune 24/33cl,24,FLES,26.01,0
2016-02-15,101900,1002503,false,Val-Dieu Triple 24/33cl,24,FLES,26.43,0
2016-02-15,101900,1002529,false,Westmalle Dubbel 24/33cl,48,FLES,38.64,0
2016-02-15,101900,1002530,false,Westmalle Tripel 24/33cl,48,FLES,49.79,0
2016-02-15,101900,1002540,false,De Ranke XX-Bitter 24/33cl,48,FLES,42.64,0
2016-02-15,101900,1003027,false,Avec les Bons Voeux Dupont vat 20L,1,STUK,68.21,0
2016-02-15,101900,1003099,false,Karmeliet vat 30L,2,STUK,170.78,0
2016-02-15,101900,1003112,false,Lindemans Kriek Vat 25L,3,STUK,186.57,0
2016-02-15,101900,1003159,false,Westmalle Dubbel vat 30L,3,STUK,224.98,0
2016-02-15,101900,1003855,false,Moinette Donker 24/33cl,24,FLES,21.82,0
2016-02-15,101900,1004240,false,Mongozo Mango 24/33cl,24,FLES,32.83,0
2016-02-15,101900,1004307,false,Floris Passion 24/33cl,24,FLES,31.26,0
2016-02-15,101900,1004463,false,La Chouffe 24/33cl,96,FLES,95.44,0
2016-02-15,101900,1004472,false,Buffalo Stout 24/33cl,24,FLES,25.2,0
2016-02-15,101900,1004820,false,La Chouffe Houblon 24/33cl,48,FLES,55.42,0
2016-02-15,101900,1004979,false,Troubadour Magma 24/33cl,24,FLES,25.68,0
2016-02-15,101900,1005103,false,Caracole Nostradamus vat 20L,1,VAT,71,0
2016-02-15,101900,1005266,false,Moinette Biologique Vat 20L,1,VAT,63.79,0
2016-02-15,101900,1005305,false,Vedett extra white vat 20l,4,VAT,179.34,0
2016-02-15,101900,1005517,false,Duvel Tripel Hop 24/33cl,48,FLES,60.31,0
2016-02-15,101900,1005581,false,Troubadour Blond 30l,1,VAT,79.89,0
2016-02-15,101900,1005582,false,Troubadour Magma 30l,2,VAT,179.42,0
2016-02-15,101900,1005853,false,Troubadour Westkust 24/33cl,24,FLES,26.32,0
2016-02-15,101900,1007349,false,Viven Master IPA vat,2,VAT,119.22,0
2016-02-15,101900,1007756,false,De Koninck Testbrouwsel 6 Vat,1,STUK,60.86,0
2016-02-15,101900,E1180,true,"Leeggoed € 11,80",1,STUK,11.8,0
2016-02-15,101900,E3000,true,"Leeggoed € 30,00",15,STUK,450,0
2016-02-15,101900,E450,true,"Leeggoed € 4,50",59,STUK,265.5,0
2016-02-15,101900,E600,true,"Leeggoed € 6,00",1,STUK,6,0
2016-02-15,101900,E6000,true,Leeggoed € 60,2,STUK,120,0
2016-02-15,101900,E700,true,"Leeggoed € 7,00",6,STUK,42,0
2016-02-15,101925,1000893,false,"Gulden Draak magnum 1,5L",3,STUK,32.26,0
2016-02-15,101925,1001421,false,3 Fonteinen gueuze 12/37.5,36,FLES,103.37,0
2016-02-15,101925,1001811,false,Bink Blond 24/33cl,48,FLES,28.94,0
2016-02-15,101925,1001814,false,Adelardus Dubbel 24/33cl,48,FLES,36.34,0
2016-02-15,101925,1001920,false,Corsendonk Agnus 24/33cl,48,FLES,36.31,0
2016-02-15,101925,1001921,false,Corsendonk Agnus 6/75cl,12,FLES,26.71,0
2016-02-15,101925,1001940,false,Chimay Blauw 24/33cl,144,FLES,156.09,0
2016-02-15,101925,1001941,false,Chimay Grand Reserve 12/75cl,24,FLES,64.7,0
2016-02-15,101925,1002041,false,Gageleer 24/33cl,24,FLES,22.83,0
2016-02-15,101925,1002261,false,Malheur 12 24/33cl,24,FLES,28.67,0
2016-02-15,101925,1002297,false,Orval 24/33cl,96,FLES,93.85,0
2016-02-15,101925,1002566,false,Saison Dupont 24/33cl,48,FLES,32.23,0
2016-02-15,101925,1002589,false,Cuvée Angelique 12/75cl,12,FLES,28.99,0
2016-02-15,101925,1004647,false,Struise Pannepot Reserva 24/33cl,72,FLES,116.3,0
2016-02-15,101925,1004696,false,Karmeliet Tripel 12/75cl,24,FLES,60.79,0
2016-02-15,101925,1004698,false,Deus brut des Flandres 6/75cl,6,FLES,53.43,0
2016-02-15,101925,1004934,false,Pater Lieven Witbier 24/33cl,48,FLES,30.78,0
2016-02-15,101925,1005353,false,Delirium Red 24/33cl,24,FLES,25.45,0
2016-02-15,101925,1005518,false,"Duvel magnum 3/1,5l",3,FLES,34.88,0
2016-02-15,101925,1005543,false,Seefbier 24/33cl,48,FLES,38.92,0
2016-02-15,101925,1005683,false,"3 Fonteinen Golden Blend 12/37,5cl",12,FLES,96.41,0
2016-02-15,101925,1006013,false,Struise XXX Rye Triple Reserva 24/33cl,24,FLES,35.39,0
2016-02-15,101925,1006110,false,Zundert 24/33cl,48,FLES,74.54,0
2016-02-15,101925,1006166,false,Emelisse Imperial Russian Stout 12/33cl,48,FLES,70.5,0
2016-02-15,101925,1006173,false,Emelisse Espresso Stout 12/33cl,48,FLES,70.84,0
2016-02-15,101925,1006227,false,IJ-Zatte bio 24/33cl,24,FLES,27.35,0
2016-02-15,101925,1006254,false,De Molen Rook & Vuur 24/33cl,48,FLES,86.72,0
2016-02-15,101925,1006280,false,Emelisse Blond 24/33cl,48,FLES,49.41,0
2016-02-15,101925,1006593,false,De Molen Heen & Weer 24/33cl,48,FLES,71.33,0
2016-02-15,101925,1006602,false,De Molen Tsarina Esra 24/33cl,48,FLES,124.11,0
2016-02-15,101925,1006725,false,Delirium Argentum,96,FLES,108.78,0
2016-02-15,101925,1007293,false,Viven Master IPA,48,FLES,40.42,0
2016-02-15,101925,1007425,false,Bootjesbier,72,FLES,60.76,0
2016-02-15,101925,1007546,false,Struise Imperialist,48,FLES,89.96,0
2016-02-15,101925,1007623,false,Lupulus Hopéra,48,FLES,48.68,0
2016-02-15,101925,1007758,false,Troubadour Magma Spiked Brett,24,FLES,75.2,0
2016-02-15,101925,1007808,false,Kees Double Rye Ipa,48,FLES,95.58,0
2016-02-15,101925,1007850,false,De Molen Bommen & Granaten Rioja 24/33cl,48,FLES,164.86,0
2016-02-15,101925,1007853,false,De Molen Fresh Hop 2016 24/33cl,48,FLES,65.21,0
2016-02-15,101925,1007867,false,De Molen Berliner Weisse 24/33cl,48,FLES,86.67,0
2016-02-15,101925,1007868,false,De Molen Wasabi Saison 24/33cl,48,FLES,65.17,0
2016-02-15,101925,1008110,false,De Molen Zombier Skulls & Tentacles 24/33cl,48,FLES,164.86,0
2016-02-15,101925,E1180,true,"Leeggoed € 11,80",5,STUK,40,0
2016-02-15,101925,E450,true,"Leeggoed € 4,50",38,STUK,121.6,0
2016-02-15,101925,E600,true,"Leeggoed € 6,00",2,STUK,6.4,0
2016-02-15,101925,E700,true,"Leeggoed € 7,00",4,STUK,12.8,0
2016-02-15,101936,1001421,false,3 Fonteinen gueuze 12/37.5,12,FLES,34.46,0
2016-02-15,101936,1001500,false,Lindemans Apple 24/25cl,24,FLES,11.99,0
2016-02-15,101936,1001691,false,Delirium Nocturnum 24/33cl,24,FLES,25.54,0
2016-02-15,101936,1001724,false,Malheur 8 24/33cl,24,FLES,24.33,0
2016-02-15,101936,1001753,false,"Troubadour Blond 6,5% 24/33cl",24,FLES,19.43,0
2016-02-15,101936,1001756,false,Trappiste 12 24/33cl,24,FLES,149.6,0
2016-02-15,101936,1001757,false,Trappiste 6 24/33cl,24,FLES,129.68,0
2016-02-15,101936,1001793,false,Dolle Brouwers Arabier 20/33cl,20,FLES,24.36,0
2016-02-15,101936,1001819,false,Bush Ambrée 24/33cl,24,FLES,22,0
2016-02-15,101936,1001864,false,Brunehaut Ambré Bio 24/33cl,48,FLES,42.57,0
2016-02-15,101936,1001903,false,Brugse Zot Blond 24/33cl,48,FLES,40.15,0
2016-02-15,101936,1001920,false,Corsendonk Agnus 24/33cl,24,FLES,17.53,0
2016-02-15,101936,1001940,false,Chimay Blauw 24/33cl,24,FLES,30.71,0
2016-02-15,101936,1001941,false,Chimay Grand Reserve 12/75cl,12,FLES,33.76,0
2016-02-15,101936,1001944,false,Chimay Wit 24/33cl,24,FLES,21.43,0
2016-02-15,101936,1001989,false,Dolle Brouwers Dulle Teve 20/33cl,20,FLES,26.15,0
2016-02-15,101936,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,12,FLES,25.3,0
2016-02-15,101936,1001999,false,Delirium Tremens 24/33cl,24,FLES,25.53,0
2016-02-15,101936,1002011,false,Ename Dubbel 24/33cl,24,FLES,20.25,0
2016-02-15,101936,1002022,false,Ename Tripel 24/33cl,24,FLES,26.42,0
2016-02-15,101936,1002062,false,G.Carolus Classic 12/75cl,12,FLES,26.61,0
2016-02-15,101936,1002088,false,Hommelbier 12/75cl,12,FLES,20.9,0
2016-02-15,101936,1002096,false,Hapkin 24/33cl,24,FLES,25.4,0
2016-02-15,101936,1002124,false,Karmeliet Tripel 24/33cl,96,FLES,80.24,0
2016-02-15,101936,1002131,false,Kasteelbier Donker 24/33cl,24,FLES,22.33,0
2016-02-15,101936,1002132,false,Kasteelbier Donker 12/75cl (Uit productie),12,FLES,29.04,0
2016-02-15,101936,1002180,false,La Chouffe 12/75cl,12,FLES,24.62,0
2016-02-15,101936,1002194,false,Liefmans Goudenband 12/75cl,12,FLES,26.52,0
2016-02-15,101936,1002200,false,Gauloise Brune 24/33cl,24,FLES,21.11,0
2016-02-15,101936,1002248,false,Maredsous 6 Blond 24/33cl,48,FLES,33.99,0
2016-02-15,101936,1002255,false,Scheldebrouwerij Krab 24/33cl,24,FLES,16.64,0
2016-02-15,101936,1002279,false,Mystic Krieken 24/25cl,24,FLES,14.24,0
2016-02-15,101936,1002292,false,Dolle Brouwers Oerbier 20/33cl,20,FLES,24.98,0
2016-02-15,101936,1002319,false,Pater Lieven Blond 24/33cl,24,FLES,16.75,0
2016-02-15,101936,1002346,false,Quintine Blond 20/33cl (uit productie),20,FLES,21.4,0
2016-02-15,101936,1002347,false,Quintine Amber 20/33cl (uit productie),20,FLES,22.46,0
2016-02-15,101936,1002355,false,Rodenbach Grand Cru 24/33cl,24,FLES,23.11,0
2016-02-15,101936,1002357,false,Rochefort 10 24/33cl,48,FLES,69.33,0
2016-02-15,101936,1002358,false,Rochefort 6 24/33cl,24,FLES,20.52,0
2016-02-15,101936,1002359,false,Rochefort 8 24/33cl,48,FLES,46.67,0
2016-02-15,101936,1002363,false,Reinaert Tripel 24/33cl,24,FLES,17.92,0
2016-02-15,101936,1002366,false,St.Bernardus Abt 12 24/33cl,24,FLES,22.94,0
2016-02-15,101936,1002367,false,St.Bernardus Abt 12 12/75cl,12,FLES,38.6,0
2016-02-15,101936,1002370,false,St.Bernardus Prior 8 24/33cl,24,FLES,18.49,0
2016-02-15,101936,1002384,false,Straffe Hendrik Quadruppel 24/33cl,24,FLES,28.54,0
2016-02-15,101936,1002385,false,Saison Dupont 12/75cl,12,FLES,17.59,0
2016-02-15,101936,1002411,false,Straffe Hendrik Tripel 24/33cl,24,FLES,25.51,0
2016-02-15,101936,1002441,false,St.Bernardus Tripel 12/75cl,12,FLES,32.66,0
2016-02-15,101936,1002461,false,Tongerlo Blond 24/33cl,48,FLES,40.85,0
2016-02-15,101936,1002462,false,Tongerlo Dubbel 24/33cl,24,FLES,20.17,0
2016-02-15,101936,1002468,false,Tourtel alk.vrij 24/25cl,24,FLES,14.55,0
2016-02-15,101936,1002478,false,Urthel Samaranth 24/33cl,24,FLES,21.96,0
2016-02-15,101936,1002490,false,Verhaeghe Vichtenaar 24/25cl,24,FLES,12.13,0
2016-02-15,101936,1002498,false,Val-Dieu Blonde 24/33cl,48,FLES,40.7,0
2016-02-15,101936,1002526,false,Witkap Stimulo 24/33cl,24,FLES,17.46,0
2016-02-15,101936,1002527,false,Witkap Tripel 24/33cl,24,FLES,18.97,0
2016-02-15,101936,1002529,false,Westmalle Dubbel 24/33cl,48,FLES,33.41,0
2016-02-15,101936,1002530,false,Westmalle Tripel 24/33cl,48,FLES,43.3,0
2016-02-15,101936,1002556,false,Kasteelbier Rouge 24/33cl,24,FLES,20.11,0
2016-02-15,101936,1002566,false,Saison Dupont 24/33cl,24,FLES,15.78,0
2016-02-15,101936,1002575,false,Arend Tripel 24/33cl,24,FLES,23.39,0
2016-02-15,101936,1002589,false,Cuvée Angelique 12/75cl,12,FLES,28.99,0
2016-02-15,101936,1003832,false,G.Carolus Cuvee vd Keizer Blauw 12/75cl,12,FLES,42.13,0
2016-02-15,101936,1003833,false,G.Carolus Cuvee vd Keizer Rood 12/75cl,12,FLES,37.9,0
2016-02-15,101936,1003852,false,Malheur 6 24/25cl,24,FLES,14.11,0
2016-02-15,101936,1003860,false,Dolle Brouwers Export Stout 20/33cl,20,FLES,26.51,0
2016-02-15,101936,1003871,false,Vedett Extra Blond 24/33cl,72,FLES,43.69,0
2016-02-15,101936,1003872,false,Vedett Extra White 24/33cl,72,FLES,43.69,0
2016-02-15,101936,1004064,false,Brugse Zot Blond 12/75cl,12,FLES,30.34,0
2016-02-15,101936,1004463,false,La Chouffe 24/33cl,48,FLES,42.42,0
2016-02-15,101936,1004636,false,"Avec Les Bons Voeux Dupont 24/37,5cl",24,FLES,28.39,0
2016-02-15,101936,1004647,false,Struise Pannepot Reserva 24/33cl,48,FLES,83.15,0
